title,Adjusted Close,Date
"Apple Shares Unaffected As Hearing Trump Says He Spoke With Tim Cook, Trump Says Cook Believes Economy Will See V-Shaped Recovery",69.46930694580078,24-04-2020
10 Biggest Price Target Changes For Friday,69.46930694580078,24-04-2020
Hearing Credit Suisse Asia Sees Apple Cutting iPhone Jul. To Sept. Production By 30% Given A Delay In Production Ramp For 2020 Models,69.46930694580078,24-04-2020
"Apple Says No Evidence That Hackers Exploited Vulnerability In iPhones, iPads To Steal Data",69.46930694580078,24-04-2020
Apple Says No Evidence iPhone Mail Flaw Used Against Customers,69.46930694580078,24-04-2020
"Apple Analyst Braces For 'Friday The 13th'-Like Q2, Says iPhone On Track",67.5200424194336,23-04-2020
"Apple Reportedly Shifting Away From Intel, Will Make Its Own Mac Chips",67.5200424194336,23-04-2020
Intel Shares Unaffected Following NY Post Article 'Apple to reportedly use its own chips for Macs instead of Intel's next year',67.5200424194336,23-04-2020
10 Biggest Price Target Changes For Thursday,67.5200424194336,23-04-2020
"Daiwa Capital Downgrades Apple to Outperform, Lowers Price Target to $297",67.5200424194336,23-04-2020
"Apple Acknowledges Security Flaw in iPhone, iPads That Hackers May Have Used To Steal Data For Years",67.5200424194336,23-04-2020
Another Autonomous Trucking Startup Announces Layoffs,67.78274536132812,22-04-2020
These Companies Could Rebound Sharply After The COVID-19 Crisis,67.78274536132812,22-04-2020
"Little Things Count: After Selloff To Start Week, A Bit of Light Arrives With Positive Earnings",67.78274536132812,22-04-2020
Gene Munster Sees Apple And Tesla As Biggest Winners This Earnings Season,67.78274536132812,22-04-2020
How Stable Are Their Networks? AT&T And Verizon Set To Release Q1 Earnings,65.88500213623047,21-04-2020
Shares of several technology companies are trading lower amid overall market weakness following a collapse in oil prices. Oil has been negatively impacted by excess supply and low demand amid the coronavirus pandemic.,65.88500213623047,21-04-2020
Tuesday's Market Minute: The Streaming Comeback Kid: Netflix,65.88500213623047,21-04-2020
Apple Shares Spike 1.5% Amid Nikkei Report Co. Aiming To Increase iPhone Output By 4% Through Mar.,65.88500213623047,21-04-2020
Apple Likely to Defer New Airpods Pro Launch,65.88500213623047,21-04-2020
Apple Services Now Available in More Countries Around the World,65.88500213623047,21-04-2020
Jerremy Newsome Shares The Rules For His Options Strategy,67.98648834228516,20-04-2020
Coronavirus Sell-Off A Major Opportunity For Activist Investors,67.98648834228516,20-04-2020
"Halliburton, United, Among Key Names Reporting Results, With More Airlines Due Later In Week",67.98648834228516,20-04-2020
"Bulls And Bears Of The Week: Caterpillar, Facebook, Microsoft And More",,
"'Options Action' Traders Weigh In On Apple, S&P 500, Crude Oil",,
Smart Option Trading CEO On Gaining An Edge With Options: 'They Show The Overall Sentiment',,
"Gene Munster Dismisses Goldman's Apple Downgrade, Says Cupertino Has Long-Term Earnings Power",69.42756652832031,17-04-2020
"Goldman Turns Bearish On Apple, Qualcomm, Projects 36% Drop In Q2 iPhone Sales",69.42756652832031,17-04-2020
"Big Earnings Day As Honeywell, Procter & Gamble, Schlumberger Among Those Reporting",69.42756652832031,17-04-2020
'Apple supplier Foxconn steps up semiconductor plans with deal to build a new base in Qingdao' -South China Morning Post,69.42756652832031,17-04-2020
"Benzinga's Top Upgrades, Downgrades For April 17, 2020",69.42756652832031,17-04-2020
"UPDATE: Goldman Sachs Downgrades Apple To Sell, Lowers Target To $233 'as COVID-19 downturn drives reduced 2021 forecasts'",69.42756652832031,17-04-2020
10 Biggest Price Target Changes For Friday,69.42756652832031,17-04-2020
A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street,69.42756652832031,17-04-2020
"Goldman Sachs Downgrades Apple to Sell, Lowers Price Target to $233",69.42756652832031,17-04-2020
"Apple Reopening Store In Seoul, First Outside China",69.42756652832031,17-04-2020
"Big Stocks Moving After Hours As Market Cheers Gilead, 'Reopening' Updates",70.3825912475586,16-04-2020
S&P 500 Futures Up 3.2% After Hours; Many Other Stocks Moving Higher With Futures; Investors Reacting Favorably To White Phase Guidelines On Reopening Economy,70.3825912475586,16-04-2020
"Apple's Tim Cook Tells Staff Mgmt. Is Unclear When Employees Will Be Able To Return To Offices, Says Offices Will Likely Have Temperature Checks, Social Distancing Efforts",70.3825912475586,16-04-2020
Comcast's Peacock Takes Well-Timed Flight,70.3825912475586,16-04-2020
Apple shares are trading higher after Deutsche Bank maintained its Buy rating on the stock and raised its price target from $270 to $285 per share.,70.3825912475586,16-04-2020
"Deutsche Bank Maintains Buy on Apple, Raises Price Target to $285",70.3825912475586,16-04-2020
"Morgan Stanley Misses On EPS, But Shows Strong Trading Results For Q1 As Banks Wrap Up",70.3825912475586,16-04-2020
'Apple's only retail store in South Korea reopening April 18' -9to5Mac,70.3825912475586,16-04-2020
Software Rises Above Semiconductors And Hardware As Tech Heads Into Earnings Season,69.8277587890625,15-04-2020
"US Senator Blumenthal Says Apple, Google Have A 'Lot Of Work To Do' To Convince People Coronavirus Contact Tracing Will Not Violate Privacy",69.8277587890625,15-04-2020
Apple Ready To Launch 'iPhone 9'; Analyst Says Initial Sales Could Reach 25M Units,69.8277587890625,15-04-2020
Every Member Of Trump's 'Great American Economic Revival' Industry Groups,69.8277587890625,15-04-2020
BioXcel Therapeutics CEO Says Wearable Devices Are Another Tool To Combat Alzheimer's Agitation,69.8277587890625,15-04-2020
"Apple Shares Unaffected Following Co. Press Release Highlighting Second-Generation iPhone SE, Starting At $399",69.8277587890625,15-04-2020
"Apple Makes Available Its Mobility Data To Aid In Coronavirus Efforts, Says Trends Tool From Apple Maps Can Help Mitigate Spread Of Virus",70.47096252441406,14-04-2020
Apple shares are trading higher after it was reported the company shipped 2.5 million iPhones in China in March.,70.47096252441406,14-04-2020
"JPMorgan, Wells Fargo Earnings Lower Than Expected, But Positive Tone Helps Shares",70.47096252441406,14-04-2020
Apple And Google Give Details On Their Joint Coronavirus Contact Tracing Tool,70.47096252441406,14-04-2020
Apple Shipped 2.5M iPhones in China in March,70.47096252441406,14-04-2020
"IDC Issues PC Report For Q1, Shows 'Sharp Decline in Q1 2020 Despite Increased Demand to Meet Remote Work and School Needs'",67.08306884765625,13-04-2020
Commentary: Why Supply Chains Are Weaker Than Their Weakest Link,67.08306884765625,13-04-2020
Apple Reportedly Planning Major iPhone Design Overhaul For Fall Launches,67.08306884765625,13-04-2020
"Raymond James Maintains Outperform on Apple, Lowers Price Target to $305",67.08306884765625,13-04-2020
Apple And Google Team Up To Build Bluetooth Solution To Tackle COVID-19 Pandemic,67.08306884765625,13-04-2020
"Bloomberg Reports iPhone 12 to Feature Redesigned Stainless Steel Chasis, Cheaper Homepod to be Out Later This Year",67.08306884765625,13-04-2020
"Apple's Stock Will Outperform Other FAANG Stocks In 2020, Long-Term Future 'Among The Brightest', Munster Says",,
"Benzinga's Bulls And Bears Of The Week: Apple, Disney, Intel And More",,
Communications Services Sector Earnings: When Staying In Becomes The Trend,65.79171752929688,09-04-2020
Will FANG Lead The Market Rebound?,65.79171752929688,09-04-2020
Apple At A 'Fork In The Road' As Disney+ Reports 50M Subscribers,65.79171752929688,09-04-2020
"Nomura Maintains Neutral on Apple, Raises Price Target to $240",65.79171752929688,09-04-2020
2 Companies Well Positioned To Weather The Coronavirus Storm,65.79171752929688,09-04-2020
Disney Shares Climb 7% As Video On Demand Service Crosses 50M Subscribers,65.32035827636719,08-04-2020
"Netflix, YouTube, Disney+: Which Video Streaming Platform Do Teens Watch The Most?",65.32035827636719,08-04-2020
The Show Must Go On – Event Industry Rising To The Challenge Of COVID-19,65.32035827636719,08-04-2020
Global Payments Firm Papaya Global Publishes International COVID-19 Crisis Guides For Employers,65.32035827636719,08-04-2020
Watching Apple Shares; Hearing Traders Circulating Word Of Earlier Article From China Publication Suggesting Apple Cut Orders From China Suppliers,65.32035827636719,08-04-2020
Shares of several technology companies are trading higher amid overall market strength on optimism that US coronavirus cases could soon leveling off. NOTE: Some names in the sector have potentially benefited from recent work-at-home trends.,65.32035827636719,08-04-2020
10 Biggest Price Target Changes For Wednesday,65.32035827636719,08-04-2020
"JP Morgan Maintains Overweight on Apple, Lowers Price Target to $335",65.32035827636719,08-04-2020
Hearing Piper Sandler Raised Apple Price Target From $260 To $300; Unconfirmed,65.32035827636719,08-04-2020
iPhone Maker Foxconn To Produce Ventilators In US,65.32035827636719,08-04-2020
"Shares of several technology, semiconductor, and software companies are trading higher amid optimism that coronavirus cases in Asia are potentially easing. Global slowing cases could raise hopes of a sooner return to spending and economic activity.",63.69022750854492,07-04-2020
Microsoft Hires ex-Apple Exec Caballero in Charge of Wireless for Hardware,63.69022750854492,07-04-2020
"3M, Trump Strike Deal To Import 166.5M Masks From China, Company To Continue To Supply Abroad",64.43655395507812,06-04-2020
Investor Movement Index Summary: March 2020,64.43655395507812,06-04-2020
Apple's iPhone 9 Launch Could Be Imminent,64.43655395507812,06-04-2020
"Apple Rumored To Be Eyeing $100M Acquisition Of AR, VR Company NextVR",64.43655395507812,06-04-2020
Apple shares are trading higher potentially due to the company announcing it would produce 1 million face shields per week for healthcare workers.,64.43655395507812,06-04-2020
Apple To Make 1M Face Shields Per Week For Coronavirus Health Workers,,
Apple Said to be Likely Buyer of AR/VR Company NextVR for ~$100M,,
"Barron's Picks And Pans: Post-Pandemic Ideas, Safe Dividends And More",,
Roland Garros Is Giving Us Hope – Shall We Dare to Dream?,59.26630783081055,03-04-2020
"Morgan Stanley Maintains Overweight on Apple, Lowers Price Target to $298",59.26630783081055,03-04-2020
"Credit Suisse Maintains Neutral on Apple, Lowers Price Target to $260",59.26630783081055,03-04-2020
Apple Accidentally Confirms Unreleased Product That Helps Users Find Lost Items,59.26630783081055,03-04-2020
Apple Tells Staff U.S. Stores to Remain Closed Until Early May,59.26630783081055,03-04-2020
Credit Suisse Compiles List Of Corporations With Most And Least Cash,60.13047790527344,02-04-2020
"A Peek Into The Markets: US Stock Futures Gain, Jobless Claims In Focus",60.13047790527344,02-04-2020
Amazon Offers Prime Video Purchases On iOS As Apple Foregoes 30% Third-Party Tax,60.13047790527344,02-04-2020
Is Roku Above Other Streamers – A SWOT Approach,59.14355850219727,01-04-2020
"Hearing Apple, Goldman To Let Card Holders Defer April Payments",59.14355850219727,01-04-2020
Apple Analyst Projects 'Multi-Quarter Impact' On iPhone Shipments From COVID-19 Pandemic,59.14355850219727,01-04-2020
Some Staples Stocks Bouncing Back After Sliding In Recent Rally As Caution Tightens Grip,59.14355850219727,01-04-2020
"Shares of several technology, semiconductor, and software companies are trading lower amid market weakness as macro concerns continue to grow as a result of the coronavirus pandemic. The White House said it expects a surge in cases over the next 2 weeks.",59.14355850219727,01-04-2020
"A Peek Into The Markets: US Stock Futures Tumble Ahead Of ADP, Manufacturing Reports",59.14355850219727,01-04-2020
Here's How The 'MAGA' Tech Giant Stocks Performed In Q1,59.14355850219727,01-04-2020
"Apple Acquires DarkSky, Weather App To Be Pulled From Android",62.42835235595703,31-03-2020
What Google And Is Doing To Fight The Coronavirus,62.42835235595703,31-03-2020
Apple Acquires Dark Sky Weather App,62.42835235595703,31-03-2020
"Strategist Channels His Inner Elsa, Says Apple Investors Need To Let It Go",62.42835235595703,31-03-2020
Japan Display to Raise $200M by Selling Display Production Equipment to Overseas Client Said to be Apple,62.42835235595703,31-03-2020
Ad Sales Decrease With Covid-19 But Digital Holds The Key,62.5560188293457,30-03-2020
Shares of several technology companies are trading higher as equities continue to rise following last week's rebound amid US stimulus measures.,62.5560188293457,30-03-2020
"UBS Maintains Buy on Apple, Lowers Price Target to $290",62.5560188293457,30-03-2020
Apple Supplier Foxconn's Profit Falls Nearly 25% Year-Over-Year: Report,62.5560188293457,30-03-2020
8 Best Investment Strategies During A Recession,,
Options Trading: What Is It And How To Do It?,,
Loup Ventures Says Believes Demand For 5G iPhone Will Be Initially Muted 'as it will reflect overall consumer demand in the fall which we expect to be soft'; Says Believes Apple Is 'One Of The Best Ways' To Invest In 5G Transformation,60.82032775878906,27-03-2020
"Loup Ventures Says 'Taking the view that China production will remain stable (which can quickly change), the supply chain should be positioned to supply several million iPhones by the end of September, in line with supply for previous launches.'",60.82032775878906,27-03-2020
"Loup Ventures Says Believes It Is Still Likely Apple Will Host A Fall 5G iPhone Launch; Notes China Manufacturing And Assembly, Including Some Apple Partners Are Starting To Ramp Up Production",60.82032775878906,27-03-2020
"For Some Companies, A Sliver Of Good News During COVID-19",60.82032775878906,27-03-2020
"'New #COVID19 screening app developed by @Apple, in partnership with @CDCgov, @fema and the @WhiteHouse #coronavirus task force.' -VOA's Steve Herman",60.82032775878906,27-03-2020
"Regional Banks, Other Cyclicals Saw Buying Interest Yesterday Amid Stimulus Hopes",60.82032775878906,27-03-2020
"'Apple iPhone demand destruction 'intensifying,' says Cleveland Research' - Walter Bloomberg",60.82032775878906,27-03-2020
"Shares of several technology, semiconductor, and software companies are trading lower as a potential sell-off from this week's strength. While US stimulus legislation has boosted economic optimism, demand concerns still exist amid the coronavirus.",60.82032775878906,27-03-2020
"1,000 Google Employees Volunteer To Help Expand Sister Company's Coronavirus Testing Program",60.82032775878906,27-03-2020
Apple PCB Suppliers Dismiss Speculation about 5G iPhone Delay,60.82032775878906,27-03-2020
Huawei Releases Latest Flagship Phone Amid Global Coronavirus Lockdown,60.82032775878906,27-03-2020
"Trump Lashes Out At Washington, Michigan Governors For Pandemic Response: 'We Don't Like To See The Complaints'",60.82032775878906,27-03-2020
Roku Or Netflix – Which One Is Better In The Near Term?,63.44719314575195,26-03-2020
Tim Cook Announces Apple 10M Masks Donation To US Health Workers,63.44719314575195,26-03-2020
Apple Shares Tank As Report Says New iPhone Launch Could Be Moved To Next Year,60.27531814575195,25-03-2020
"'Apple weighs delaying 5G iPhone launch by months, sources say' -Nikkei",60.27531814575195,25-03-2020
"Apple's Tim Cook Says Has Been Able To 'Source 10M masks for the US and millions more' For Regions In Europe, Says ' Our ops teams are helping to find and purchase masks from our supply chain in coordination with governments around the world.'",60.27531814575195,25-03-2020
COVID-19 Crisis Could Make Big Tech Even Stronger,60.27531814575195,25-03-2020
"Tesla, Wayfair And Other Profitable Short Trades Could Get A Short Covering Boost",60.27531814575195,25-03-2020
"'Huawei is set to release its #P40 phone series on Thursday, a move that analysts predicted could help push up its phone shipments and even surpass major counterpart @Apple in the short term' -Tweet From China's Global Times Biz",60.27531814575195,25-03-2020
"Airline Shares Jump As Stimulus Agreement Offers Relief, While Nike Up On Earnings",60.27531814575195,25-03-2020
"A Peek Into The Markets: US Stock Futures Surge After Senate, White House Strike Deal On Coronavirus Stimulus Package",60.27531814575195,25-03-2020
Apple Said to be Accelerating Production Relocation Outside China,60.27531814575195,25-03-2020
"Deutsche Bank Upgrades Apple to Buy, Announces $270 Price Target",60.27531814575195,25-03-2020
120 Biggest Movers From Yesterday,60.27531814575195,25-03-2020
'Apple Expects to Start Reopening Stores in First Half of April' -Bloomberg,60.60919570922852,24-03-2020
Apple Expects Stores To Start Re-Opening In First Half On April,60.60919570922852,24-03-2020
Apple Store Closures Could Leave Some Device Owners In The Lurch: Report,60.60919570922852,24-03-2020
75 Stocks Moving In Tuesday's Mid-Day Session,60.60919570922852,24-03-2020
"Rise In Semiconductor, Cloud Computing Stocks Could Set Tone For Broader Economy",60.60919570922852,24-03-2020
Shares of several technology companies are trading higher amid market strength on hopes of a US economic stimulus package agreement.,60.60919570922852,24-03-2020
26 Stocks Moving in Tuesday's Pre-Market Session,60.60919570922852,24-03-2020
Twitter Expects Q1 Operating Loss As Pandemic Hurts Ad Sales,55.08297729492188,23-03-2020
Foxconn Has Secured Enough Workers To Meet 'Seasonal Demand' At All Major Chinese Plants,55.08297729492188,23-03-2020
"Shares of some technology companies are trading lower amid market volatility. Sunday's fiscal stimulus bill failed a procedural senate vote while the Fed on Monday announced stimulus measures. NOTE: Sector is mixed, with some names up for the session.",55.08297729492188,23-03-2020
"Nomura Instinet Maintains Neutral on Apple, Lowers Price Target to $225",55.08297729492188,23-03-2020
"How Tim Cook, Mark Zuckerberg And Other Tech CEOs Are Helping Fight The Global Pandemic",55.08297729492188,23-03-2020
3 ETFs To Short The Dow,55.08297729492188,23-03-2020
Apple Dropped Two-device Limit on Online Purchases of iPhones,55.08297729492188,23-03-2020
Cisco Pledges $225M To Fight Global Coronavirus Pandemic,55.08297729492188,23-03-2020
"Barron's Picks And Pans: Big Tech Picks, Bank Stocks Large and Small And More",,
"Shares of several technology companies are trading higher. Market strength has been attributed to strong containment measures taken by California, rebound in oil, central bank actions and expectations of increased technology usage amid the virus outbreak.",56.2785758972168,20-03-2020
Apple Limits Online iPhone Purchases To Two After Closing All Stores Outside China,56.2785758972168,20-03-2020
Will Big Tech Come To The Rescue Against COVID-19?,60.09364318847656,19-03-2020
"Canaccord Genuity Maintains Buy on Apple, Lowers Price Target to $300",60.09364318847656,19-03-2020
"Oil Giants Persist In Paradoxical Behavior, But They Can Afford It",60.55764389038086,18-03-2020
"Travel, Airline Stocks In Focus Amid Fresh Weakness; Amazon To Hire 100,000 Workers",60.55764389038086,18-03-2020
"Shares of several technology, software and semiconductor companies are trading lower as equities sell off amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted stocks across sectors.",60.55764389038086,18-03-2020
Apple Unveils New iPad Pro And New MacBook Air,60.55764389038086,18-03-2020
"UPDATE: Apple Previously Announced Closing Of Retail Locations Til Mar. 27, Now Says 'Until Further Notice'",62.07729721069336,17-03-2020
Hearing Apple To Close All Retail Stores Until Further Notice,62.07729721069336,17-03-2020
Apple shares are trading higher as tech stocks rebound following Monday's crash. Morgan Stanley analysts today maintained an overweight rating on the stock.,62.07729721069336,17-03-2020
"Trump Says Will Expand Medicare Telehealth Service Offers, Working With Skype, Apple For FaceTime",62.07729721069336,17-03-2020
"Jefferies Reiterates Buy on Apple, Lowers Price Target to $320",62.07729721069336,17-03-2020
10 Biggest Price Target Changes For Tuesday,62.07729721069336,17-03-2020
"Morgan Stanley Maintains Overweight on Apple, Lowers Price Target to $328",62.07729721069336,17-03-2020
A Peek Into The Markets: US Stock Futures Gain Ahead Of Economic Reports,62.07729721069336,17-03-2020
Apple Hit With $1.2B Fine By French Antitrust Authorities,62.07729721069336,17-03-2020
110 Biggest Movers From Yesterday,62.07729721069336,17-03-2020
So-Called 'MAGA' Stocks Lose $1T Market Value In A Single Day,62.07729721069336,17-03-2020
NBCUniversal Releases Movies On-Demand Same Time As Theaters Due To Coronavirus,62.07729721069336,17-03-2020
McDonald's Switches To 'Walk-In-Take-Out' Model In All Company-Owned Restaurants Due To Coronavirus,59.46271514892578,16-03-2020
"Amazon Hiring 100,000 Workers To Meet Increased Demand As Coronavirus Forces Social Distancing",59.46271514892578,16-03-2020
Apple Analyst Says 'Uncertainty Remains Too High' To Buy The Dip,59.46271514892578,16-03-2020
95 Stocks Moving In Monday's Mid-Day Session,59.46271514892578,16-03-2020
5 Reasons Why Amazon Is Morgan Stanley's Top Pick,59.46271514892578,16-03-2020
"Banks, Airlines, Apple Among Stocks Being Hit Hard Despite Fed Cutting Rates To Zero",59.46271514892578,16-03-2020
22 Stocks Moving in Monday's Pre-Market Session,59.46271514892578,16-03-2020
Apple shares are trading lower following a report suggesting the company was fined €1.1B by the French Competition Authority for anti-competitive behavior in its distribution network.,59.46271514892578,16-03-2020
Apple Fined €1.1B byFrench Competition Authority for Anti-competitive Behaviour in Its Distribution Network,59.46271514892578,16-03-2020
144 Biggest Movers From Friday,59.46271514892578,16-03-2020
Walmart Shortens Store Operating Hours In Response To Coronavirus Outbreak,59.46271514892578,16-03-2020
"Starbucks Switches To 'To Go' Model As Coronavirus Spreads, Closes Some Stores",,
Loup Ventures' Munster Says Apple 'Is Doing It Right' With Coronavirus Response,,
"Bulls And Bears Of The Week: Apple, Boeing, FANGs And More",,
Nike Stores Across The World To Temporarily Close,,
"Barron's Picks And Pans: Roundtable Picks, Airline And Oil Stocks, And More",,
All Apple Stores Outside Of China To Temporarily Close,,
Canopy Growth's Storz & Bickel Bypasses Apple's Vaping App Ban With New Web App,68.24181365966797,13-03-2020
88 Stocks Moving In Friday's Mid-Day Session,68.24181365966797,13-03-2020
VirnetX Receives ~$454M Payment In Apple Suit,68.24181365966797,13-03-2020
Apple's Worldwide Developers Conference 2020 To Be Held In Online Format,68.24181365966797,13-03-2020
"Regulators Aiming To Break Of Big Tech Are Receiving ""Help"" From COVID-19",68.24181365966797,13-03-2020
"Apple Gets Upgrade, Futures Reverse Downward Course As Washington Stimulus Awaited",68.24181365966797,13-03-2020
Oracle Might Not Challenge Cloud Providers But Investors Are Pleased,68.24181365966797,13-03-2020
Apple shares are trading higher after Wells Fargo upgraded the stock from Equal-Weight to Overweight and announced a $315 price target. NOTE: The overall market is also rebounding from Thursday's crash.,68.24181365966797,13-03-2020
Apple Reopens All China Stores As Coronavirus Cases Drop In Country,68.24181365966797,13-03-2020
Apple Still Looks to Ship 90M AirPods in 2020,68.24181365966797,13-03-2020
"Wells Fargo Upgrades Apple to Overweight, Announces $315 Price Target",68.24181365966797,13-03-2020
Selling Picks Up In Worst Day Since 1987 As Fear Continues To Drive Markets Lower,60.94062042236328,12-03-2020
Financial Pro Says Trump 'Solidified' Fears Of Economic Slowdown,60.94062042236328,12-03-2020
E-Commerce Is Among The Lucky Ones With The Tools To Amortize The Coronavirus Blow,60.94062042236328,12-03-2020
"Technical Pro: Apple A 'Great Company,' Not A 'Great Stock' Right Now",60.94062042236328,12-03-2020
"Shares of several technology, software and semiconductor companies are trading lower as equities sell off amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted stocks across sectors.",60.94062042236328,12-03-2020
CME To Shut Down Chicago Trading Floor Over Coronavirus Concerns,67.61824798583984,11-03-2020
Here's How Large Option Traders Are Playing High-Yield AT&T As Market Falls,67.61824798583984,11-03-2020
Apple To Close All Italy Stores Until Further Notice,67.61824798583984,11-03-2020
"Despite Volatility, FANG Continues to Prove Its Popularity",67.61824798583984,11-03-2020
"UPDATE: BofA Securities On Apple Notes 'We reiterate Buy on large cash balance/optionality, expected new buyback authorization in April and upcoming 5G cycle'",67.61824798583984,11-03-2020
"UPDATE: BofA Securities Reiterates Buy On Apple, Lowers Target To $320 As Firm Notes 'Lowering estimates on weaker global demand, some delay in product launches'",67.61824798583984,11-03-2020
BofA Lowers Apple Price Target Due To Potential Delay In Product Launches,67.61824798583984,11-03-2020
"As Market Gyrates, Investors Seek Direction From Large Stocks Including Apple, Microsoft",67.61824798583984,11-03-2020
Only Technology Can Save And Lead The Automotive Industry Forward,67.61824798583984,11-03-2020
Coronavirus – Another Severe Hit To The Automotive Industry,67.61824798583984,11-03-2020
"B of A Securities Reiterates Buy on Apple, Lowers Price Target to $320",67.61824798583984,11-03-2020
"Hearing B of A Securities Maintains Buy On Apple, Lowers Target From $350 to $320",67.61824798583984,11-03-2020
"Shares of several companies in the technology, software and semiconductor space are trading lower as equities sell off amid coronavirus fears. The virus spread has disrupted economic activity across sectors and caused global macro uncertainty.",67.61824798583984,11-03-2020
Google Asks All North American Employees To Work From Home As Coronavirus Spreads,67.61824798583984,11-03-2020
Peloton Shares Tick To Session Low As Hearing Report Apple Working On 'Guided Workout' Fitness App,70.05115509033203,10-03-2020
Morning Market Stats In 5 Minutes,70.05115509033203,10-03-2020
The Main Challenges Faced By The Upcoming EV Era,70.05115509033203,10-03-2020
Jedi Wars Between Amazon And Microsoft Are Still Very Much On,70.05115509033203,10-03-2020
"Airlines Continue Suffering As Delta, American Announce Schedule Cuts, But Crude Bounces",70.05115509033203,10-03-2020
Shares of several technology companies are trading higher as markets look to rebound from Monday's selloff. The technology sector has been highly impacted by the coronavirus due to its China exposure and sensitivity to economic conditions.,70.05115509033203,10-03-2020
"UBS Maintains Buy on Apple, Lowers Price Target to $335",70.05115509033203,10-03-2020
123 Biggest Movers From Yesterday,70.05115509033203,10-03-2020
Crude Awakening: Energy Sector Takes A 20% Spill As Crude Price War Sends Oil To 4-Year Low,65.34490966796875,09-03-2020
Investor Movement Index Summary: February 2020,65.34490966796875,09-03-2020
101 Stocks Moving In Monday's Mid-Day Session,65.34490966796875,09-03-2020
